question,label
can you have more than one constructor in a class c++?,1
do your maid of honor have to be married?,1
is the bronx part of new york city?,1
is the army corp of engineers part of the army?,1
do you have to be a citizen to play in fifa?,1
are the spinners in the hall of fame?,1
will there be a season 5 of a place to call home?,1
do the new directions win nationals season 3?,1
did michael jackson wrote the way you make me feel?,1
has anyone won two congressional medals of honor?,1
was the apocrypha part of the original bible?,1
is ackley bridge the same as waterloo road?,1
did the washington capitals win the stanley cup?,1
was there a railroad in the underground railroad?,1
can you be short and not a dwarf?,1
did deion sanders play baseball and football at the same time?,1
is there a navy base in puerto rico?,1
was michael b jordan in the movie hardball?,1
is there 3 fifty shades of grey movies?,1
is there such thing as a wolf dog?,1
can i use my passport card as proof of citizenship?,1
is puerto rico located in the united states?,1
can off duty cops carry guns in other states?,1
does the milky way belong to a galaxy cluster?,1
has any country win world cup back to back?,1
does a spouse have to testify against their spouse?,1
is the golden gate bridge the biggest bridge in the world?,1
is harry potter and the cursed child out yet?,1
is there a season 3 of the magicians?,1
is metal gear solid 5 phantom pain open world?,1
are the twins in harry potter twins in real life?,1
in general the ocean floor is younger than the rocks on the continents?,1
do all limited companies have to be registered with companies house?,1
is it illegal to drink in parks uk?,1
is the natural bridge in aruba still there?,1
can i use my nexus card in a non nexus lane?,1
are there any rivers coasts and mountain regions near the amazon rainforest?,1
did the bonus army get what they wanted?,1
can a felony be removed from your record in texas?,1
has the capital of england always been london?,1
is pork roll the same as taylor ham?,1
was dead poets society adapted from another work?,1
http uses a request/response style of communication?,1
is a sacrifice fly counted as an at bat?,1
did liverpool used to be part of wales?,1
is the kuwaiti dinar pegged to the dollar?,1
is the apollo victoria theatre in the west end?,1
does todd die in fox and the hound?,1
has a nfl team won superbowl at home?,1
can a person score high in both neuroticism and extraversion?,1
is little house on the prairie an autobiography?,1
has tiger woods ever won all 4 majors in one year?,1
is fishermans wharf and pier 39 the same?,1
did abba write all the songs for mamma mia?,1
can you use a passport card to board a plane?,1
has maroon 5 ever performed at the super bowl?,1
is there a rock in the dome of the rock?,1
did the stone age come before the bronze age?,1
is jayam ravi son acted in tik tik tik?,1
does humberto die in the girl of fire and thorns?,1
does the us vice president live in the white house?,1
can you get a negative score in golf?,1
is hillsong young and free the same as hillsong united?,1
is paraffin wax the same as petroleum jelly?,1
is the movie jersey girl based on a true story?,1
is there a prequel to alice through the looking glass?,1
is it possible to remember being 2 years old?,1
saturday night takeaway is it the last series?,1
was the jazz singer the first movie with sound?,1
do supreme court justices have to be approved by congress?,1
is the irish language the same as gaelic?,1
is the movie operation finale based on a book?,1
is there a bb&t bank in new jersey?,1
has a woman received the medal of honor?,1
do any penguins live in the northern hemisphere?,1
is a solstice and an equinox the same thing?,1
does patrick wilson sing in phantom of the opera?,1
does the dodge dart sxt have a turbo?,1
is the big time rush band still together?,1
is automobile engineering a branch of mechanical engineering?,1
has there ever been a volcano in australia?,1
did laverne from scrubs die in real life?,1
can you drink alcohol in wisconsin with your parents?,1
is altitude the same as height in a triangle?,1
can i cut a postage stamp in half?,1
does pam and jim get together in the office?,1
has anyone led the tour de france from start to finish?,1
are all sides of an octagon the same size?,1
the warren court ruled that state legislative districts must be equal in population?,1
is there a national curriculum in the us?,1
is lego star wars the complete saga 3 player?,1
is there actually a pink lake in australia?,1
is the british prime minister commander in chief?,1
the center of gravity in human movement is always static?,1
is there any such thing as heat lightning?,1
does the hard rock stadium have a roof?,1
is jesse and the rippers a real band?,1
can you use bacitracin with a sulfa allergy?,1
does barnes and noble still make the nook?,1
has a president ever been elected by popular vote?,1
can a person be charged for the same crime twice?,1
are cocoa beans and coffee beans the same thing?,1
is i 90 a toll road in ny?,1
is there an international men's day 2018?,1
is a mule a cross between a horse and a donkey?,1
can a real image be obtained on a screen?,1
are best foods and hellman's the same?,1
does canon eos 6d have built in flash?,1
will a cast iron skillet work on induction?,1
can you put cast iron on induction cooktops?,1
does tibby die in the sisterhood of the traveling pants?,1
was the virginia the first ever ironclad warship?,1
is bangkok hilton based on a true story?,1
do all the original ghostbusters appear in the new movie?,1
can you step over the free throw line?,1
does the coast guard academy have a football team?,1
are the iliad and the odyssey two different books?,1
is royal caribbean and celebrity the same company?,1
do jim and pam ever get together on the office?,1
is there a season 8 of buffy the vampire slayer?,1
is there a sequel to batman versus superman?,1
one tree hill episode brooke finds out she's pregnant?,1
can you play xbox 360 games.on xbox one?,1
did dwyane wade won a championship his rookie year?,1
is bungou stray dogs getting a third season?,1
is there a difference between lake and loch?,1
is there such a thing as 4th degree burns?,1
did the jamaican bobsled team make the 2018 olympics?,1
in the mortal instruments are clary and jace related?,1
does naruto shippuden still air on disney xd?,1
is the movie too young to die based on a true story?,1
has there ever been a host team in the super bowl?,1
do you have to get out of the way of a pitch?,1
is there any state in the us where the drinking age is 18?,1
can some fish live in both saltwater and freshwater?,1
can a state succeed from the united states?,1
do all bacterial cells have the ability to produce endospores?,1
can the president of the united states veto a bill passed by congress?,1
is the hoover dam on the colorado river?,1
is india qualified in fifa world cup 2018?,1
will there be a dance moms season 7?,1
does mcdonald's in canada have chicken tenders?,1
does anyone die in avengers age of ultron?,1
is hershel walker in the hall of fame?,1
do great white sharks have any natural predators?,1
does the actor in wonder have the disease?,1
does the janitor in scrubs have a name?,1
is per capita income a true index of economic development?,1
do homologous chromosomes pair up in meiosis 2?,1
was the developing and dredging of dubai creek started in 1920s?,1
is there a tunnel between england and france?,1
is the movie never let me go based on true events?,1
can you go through the middle in trivial pursuit?,1
do you get an rbi for a bases loaded walk?,1
does the colorado river still reach the ocean?,1
is charlie from charlie and lola a girl?,1
can you develop an allergy to your own sweat?,1
is jeep grand cherokee a full size suv?,1
has anyone reached the bottom of challenger deep?,1
is there any more friday the 13th in 2018?,1
does the boy wake up in game of thrones?,1
is the netflix movie extinction based on a book?,1
can you move your knight first in chess?,1
do you have to be american to win a grammy?,1
is the a 3rd series of 800 words filmed?,1
are there any smoking flights in the world?,1
who does denzel washington play in remember the titans?,1
is the ncaa basketball championship game on abc?,1
was the bill of rights included in the original constitution?,1
the folk opera porgy and bess takes place in chicago?,1
are the us virgin islands a separate country?,1
is the new england journal of medicine reputable?,1
is red lobster and olive garden the same company?,1
will a female ferret dies without a mate?,1
is texting while driving illegal in every state?,1
is a turntable the same as a record player?,1
do elena and damon date in vampire diaries?,1
does the duck die in peter and the wolf?,1
does the us have a coat of arms?,1
is fargo season 2 based on true story?,1
when a firewall filters traffic the firewall drops the traffic?,1
can the giants play the jets in the super bowl?,1
did the us mens team qualify for the world cup?,1
is graduate school the same as a masters degree?,1
does the word jehovah appear in the new testament?,1
did anyone survive the battle of the alamo?,1
is the fed part of the us treasury?,1
can the president send troops to other countries?,1
intelenet global services pvt ltd - a serco company?,1
is baragwanath the largest hospital in the world?,1
is a rook the same as a crow?,1
is it cold in the ice skating rink?,1
curium-242 was synthesized by bombarding an isotope with alpha particles?,1
is there a toll on the auckland harbour bridge?,1
is there a sequel to the book gone with the wind?,1
is li-ion the same as lithium?,1
is double link list a linear data structure?,1
did chris sale play in the cape cod league?,1
is the xbox one backwards compatible with xbox 360?,1
do nl and al teams play each other?,1
is there a 4th season of the flash?,1
is fargo the tv show based on a true story?,1
has the wreck of the edmund fitzgerald been found?,1
the sidereal day is determined by the earth's rotation with respect to the stars?,1
are mammals the only animals that give live birth?,1
is the basque language related to any other?,1
has the indy 500 ever been rained out?,1
is dominican republic a part of the us?,1
does south dakota have stand your ground law?,1
can a us president run again after serving two terms?,1
is saturation pressure the same as vapor pressure?,1
my father is a canadian citizen can i become one?,1
will there be a greys anatomy season 14?,1
oedipus rex and oedipus the king the same story?,1
the ratio of the model cars dimensions to the actual cars dimensions is 1 56?,1
is bond paper the same as printer paper?,1
was maryland a free state during the civil war?,1
is there going to be a season 5 of nicky ricky dicky and dawn?,1
is usf st pete the same as usf?,1
has australia ever had a female prime minister?,1
what season of quantico is on tv now?,1
are george of the jungle and tarzan the same?,1
can i be a dual citizen of the us and new zealand?,1
are humans the only animals that create art?,1
can you remove half your brain and live?,1
is red velvet cake chocolate cake with red food coloring?,1
is the county where jack daniels is made dry?,1
do you have to pay for sony crackle?,1
are there 2 versions of never be the same?,1
did bob dylan write all along the watchtower?,1
is the world cup golden goal extra time?,1
is the lighthouse of alexandria still standing today?,1
is wheat bran the same as natural bran?,1
is surgical spirit the same as methylated spirit?,1
is st george's chapel inside windsor castle?,1
are my siblings in laws my in laws?,1
are llamas and alpacas in the same family?,1
is you tube red the same as you tube premium?,1
does shaving your head get rid of head lice?,1
have the dallas stars won a stanley cup?,1
is gardians of the galaxy a marvel movie?,1
does will smiths daughter play in i am legend?,1
is cube steak and minute steak the same?,1
are clary and jace actually siblings in the show?,1
is the show the sinner based on a true story?,1
is there an air force base in minnesota?,1
is tim raines in the hall of fame?,1
does the uk have a two party system?,1
is there a military base in el paso texas?,1
did manchester united win any trophies this season?,1
is force majeure same as act of god?,1
is power surge the same as power outage?,1
does himachal pradesh share border with uttar pradesh?,1
is jack and the beanstalk a fairy tale?,1
do american league and national league play each other?,1
do you need a license to drive an electric bike in philippines?,1
will there be a 2nd season of macgyver?,1
is there a tunnel from england to europe?,1
is there a real painting called the goldfinch?,1
is the square root of 5 a irrational number?,1
are guitar center and musician's friend the same?,1
are there any islands between australia and new zealand?,1
is the movie the lost valentine based on a true story?,1
do i need a visa for bhutan from india?,1
is a study bible the same as a regular bible?,1
can you travel to north korea as a tourist?,1
was west virginia a confederate state in the civil war?,1
does the world cup champion have to qualify?,1
are mahi mahi and dolphin the same thing?,1
has ecuador ever been in the world cup?,1
can a woman inherit a title in england?,1
is 6th avenue the same as avenue of the americas?,1
has moscow always been the capital of russia?,1
is puerto rico a united states of america state?,1
did bruce springsteen play with roy orbison's band?,1
does maddie die in the movie everything everything?,1
are bats the only mammal that can fly?,1
is membrane potential the same as resting potential?,1
is there a season 2 of pride and prejudice?,1
can you have more than one wife in the united states?,1
will there be a season 6 of boardwalk empire?,1
does a picc line go into the heart?,1
is there a gun permit for all states?,1
does the silver line go to logan airport?,1
does puerto rico citizens vote in us elections?,1
is there a franchise mode in nba 2k18?,1
is isle of man money legal tender in uk?,1
is pine oil and turpentine the same thing?,1
is the spleen the same as the pancreas?,1
has the washington capitals ever been to the finals?,1
can you catch salmon on the east coast?,1
is tax evasion a crime in the uk?,1
is the bic code the same as the sort code?,1
does celebrity big brother air in the usa?,1
is there any gameplay in kingdom hearts 358/2?,1
was the i have a dream speech televised?,1
is there such thing as second world countries?,1
can you hold a draw four in uno?,1
can you fake a field goal in the nfl?,1
are there snakes in the upper peninsula of michigan?,1
is dancing with the stars on british tv?,1
does anne marry gilbert in anne of green gables?,1
is the ace the highest card in war?,1
does django die at the end of the movie?,1
is mass effect andromeda set after mass effect 3?,1
does columbo's wife ever appear on the show?,1
does daylight saving happen all over the world?,1
is a speeding ticket a crime in california?,1
is it legal to carry a knife in spain?,1
is there such a thing as watermelon wine?,1
can you have round ligament pain when not pregnant?,1
has a movie ever made 2 billion dollars?,1
is there a stand your ground law in pennsylvania?,1
is wells fargo and bank of america the same?,1
does the clery act apply to high schools?,1
are cheetahs the fastest animal in the world?,1
is an inspector calls set in the victorian era?,1
was athens the only democracy in ancient greece?,1
were there two jans on the brady bunch?,1
does the vice president stay in the white house?,1
is santa fe college a 4 year college?,1
does all sushi have raw fish in it?,1
can you have twins by two different guys?,1
is there a toll for the humber bridge?,1
is harry potter sorcerer's stone and philosopher's stone the same?,1
has a non league team ever won the fa cup?,1
is ion induced dipole stronger than hydrogen bonding?,1
did back to the future win an oscar?,1
is addition before subtraction in order of operations?,1
does the president have line item veto power?,1
do jackson and april get back together after their divorce?,1
city of nw italy situated near the mont blanc tunnel?,1
can looking into the sun make you sneeze?,1
is india ever qualified for fifa world cup?,1
does the b train go to church ave?,1
is there a real town called radiator springs?,1
is any part of the yukon in alaska?,1
is greenland on the continent of north america?,1
is there a valve between the superior vena cava and the right atrium?,1
is barney the purple dinosaur still on tv?,1
is there going to be a new season of jessica jones?,1
is there a sequel to the host book?,1
is the mummy returns related to the scorpion king?,1
did fifty shades of grey started as fanfiction?,1
is the legal drinking age the same in every state?,1
can you be killed by a box jellyfish?,1
is there such thing as a red panda?,1
is vero beach part of the treasure coast?,1
does a jack beat a king in war?,1
7 days to die cross platform pc and xbox?,1
are black bears and brown bears different species?,1
is it legal to record personal phone calls uk?,1
do jim and pam ever get together in the office?,1
are us treasury notes a capital market instrument?,1
is the revolt of 1857 the first war of independence?,1
is la belle dame sans merci a ballad?,1
is polypropylene glycol the same as propylene glycol?,1
was papua new guinea ever part of australia?,1
did guardiola won champions league with bayern munich?,1
can a guitar be both acoustic and electric?,1
does blair have a baby in gossip girl?,1
is the british pound the same as sterling pound?,1
is the placenta and amniotic sac the same thing?,1
do wii pro controllers work on wii u?,1
does the son from breaking bad have ms?,1
can a british citizen live in the cayman islands?,1
are all hershey products made in the usa?,1
did anne of green gables marry gilbert blythe?,1
is a fielder's choice counted as an at bat?,1
do the giants and jets share metlife stadium?,1
can you get tri tip on the east coast?,1
is there goal line technology in the championship?,1
will there be a season 18 of hell's kitchen?,1
is east timor and timor leste the same thing?,1
is devil's food cake the same as chocolate?,1
is somewhere over the rainbow in wizard of oz?,1
is pearl barley same as job's tears?,1
is swiss chard part of the beet family?,1
does the ama recognize alcoholism as a disease?,1
java creates code just before it is fully compiled to machine code?,1
are all countries in europe members of the european union?,1
is today the 200th day of the year?,1
does eddie vedder sing in temple of the dog?,1
are the rocky mountains part of the northeast region?,1
is the greatest intensity of an earthquake always found at the epicenter?,1
are you automatically a british citizen if you are born in the uk?,1
is there a bridge over the atlantic ocean?,1
is geek squad only for best buy products?,1
does thanos get all infinity stones in the comics?,1
can you take a boat from birmingham to london?,1
does the audi s5 come in manual transmission?,1
can a company give loan to purchase its own shares?,1
can an iron deficiency cause dark circles under the eyes?,1
are all members of the rolling stones still alive?,1
can you use a one way bulb in a three way socket?,1
was crystal beach texas affected by the hurricane?,1
is the color bordeaux the same as burgundy?,1
is zelda breath of the wild the last zelda game?,1
has there ever been a miss usa from nebraska?,1
will boiling water freeze faster than cold water?,1
is there going to be a third divergent movie?,1
is the washington monument the tallest monument in the world?,1
is there such a thing as lead free crystal?,1
glass blowing is a technique that dates from roman times?,1
are chia seeds and chia pets the same?,1
is the garden of gethsemane the same as the mount of olives?,1
will there be a parks and recreation season 8?,1
can you buy a half pack of cigarettes?,1
can i get a felony expunged in texas?,1
were there any civil war battles in alabama?,1
will a laserdisc play in a dvd player?,1
do they use simplified chinese in hong kong?,1
does the toyota rav4 have 4 wheel drive?,1
do cows have to have a calf to produce milk?,1
are academic journals and scholarly journals the same?,1
was the movie the reef based on a true story?,1
is yorkshire the largest county in the uk?,1
do treaties have to comply with the constitution?,1
can there be two full moons in one month?,1
is normal saline and sodium chloride the same thing?,1
are they actually singing in grey's anatomy?,1
is the hip a ball and socket joint?,1
is the alimentary canal the same as the gi tract?,1
is puerto rico a state of the us?,1
do male and female red pandas look the same?,1
is it possible to be born with two uteruses?,1
have eagles play patriots in the super bowl?,1
does gibbs die in season 5 episode 7?,1
can you get a concealed carry permit in ny?,1
is the tibia part of the axial skeleton?,1
is physical address the same as mac address?,1
was jackie chan in the movie enter the dragon?,1
is english the official language in the united states?,1
is there a follow up movie to i am number four?,1
did lord of the rings win any oscars?,1
is lavender a member of the mint family?,1
is the all-star game being played?,1
does stefan find out about elena and damon?,1
is there once upon a time season 7?,1
can i work in the uk if i have indefinite leave to remain?,1
is daddy's home 2 a christmas movie?,1
do all hydra have the same number of tentacles?,1
do they have fish and chip shops in america?,1
is it legal to have a knife at school?,1
is memorial day a holiday in the usa?,1
are there red light cameras for left turns?,1
is scotland in the fifa world cup 2018?,1
did uncle ben say with great power comes great responsibility?,1
is straight talk the same as total wireless?,1
do you have to pay for google sites?,1
is diego de la hoya related to oscar dela hoya?,1
do dairy cows have to be pregnant to produce milk?,1
can you buy alcohol on sunday in oregon?,1
is the us postal service part of the us government?,1
is sockeye salmon the same as red salmon?,1
is mpeg audio file the same as mp3?,1
is the sinner on netflix based on a book?,1
will there be a season 15 of ncis?,1
are platypus the only mammals that lay eggs?,1
do u put boiling water in a hot water bottle?,1
is it illegal to drink in public in ontario?,1
is the infiniti fx35 the same as the nissan murano?,1
did the articles of confederation establish a congress?,1
do your parents have to be born in america to be president?,1
do all chinese dialects use the same characters?,1
is the grocery store on guy's grocery games a real store?,1
do you need to be a us citizen to go to a shooting range?,1
is there a us naval base in japan?,1
did robin williams ever won an academy award?,1
have any rugby players played in the nfl?,1
are tickets and boarding passes the same thing?,1
can you see the ocean from new york city?,1
does ariel die in the little mermaid 2?,1
is the happy birthday song illegal to sing?,1
has a country won eurovision twice in a row?,1
can points ever be subtracted from your license?,1
is there a stand your ground law in south carolina?,1
is hip hop and pop the same thing?,1
has there ever been a 6 star general?,1
did mickey rourke won an oscar for the wrestler?,1
does the disneyland monorail stop at any hotels?,1
is a puma the same thing as a mountain lion?,1
can a ship go from the great lakes to the ocean?,1
are red bell peppers and green bell peppers the same?,1
is there heat transfer in an isothermal process?,1
is the movie hurricane season based on a true story?,1
was the ice age during the paleolithic era?,1
is euro/mastercard the same as mastercard?,1
has the size of a snickers bar changed?,1
can you restart a heart that has flatlined?,1
it is legal in most states to bet on football games?,1
is season 7 the last season of the good wife?,1
is manchester the third biggest city in england?,1
is al kooper in the rock and roll hall of fame?,1
is it possible for ph to be negative?,1
get rich or die tryin based on true story?,1
is the lake at disney world man made?,1
will there be any more seasons of the paradise?,1
does an american need a visa to visit greece?,1
does the groom have a say in the bachelor party?,1
does a bipartite graph have to be connected?,1
is there a difference between chicken tenders and chicken fingers?,1
kodak was once the largest supplier of photographic film?,1
the term ontological comes from the greek and means having to do with the science of being?,1
will season 8 be the last season of game of thrones?,1
did mark wahlberg really sing in the movie rockstar?,1
is there a lift in the empire state building?,1
was the necklace from the titanic ever found?,1
is a dui a criminal offence in canada?,1
do the mario brothers have a last name?,1
is ignition coil and coil pack the same thing?,1
is deforestation a problem in the united states?,1
can you be forced to testify against your spouse?,1
is king of the hill off the air?,1
is ed sheeran's song perfect a remake?,1
is the united kingdom part of the european continent?,1
is northwest florida state college a 4 year college?,1
did the capitals ever win a stanley cup?,1
is venice in the city of los angeles?,1
are there any toll roads in new mexico?,1
can you be offsides in a corner kick?,1
is serbia a member of the european union?,1
has the white house changed or been added onto since it was first built?,1
is swift built on top of objective c?,1
are middle ages and dark ages the same?,1
does izzie come back in grey's anatomy?,1
is there a loop in rock n roller coaster?,1
do they find out that katherine is in elena's body?,1
is back to the future at universal studios?,1
franklin leonard the creator of the black list?,1
did family guy do a tribute to adam west?,1
can a violin play two notes at once?,1
will there be season 2 of the good place?,1
is there another season for pretty little liars?,1
is a 9 month old considered a toddler?,1
are jonathan and drew from property brothers identical twins?,1
is the word jehovah in the king james bible?,1
is lake superior the largest fresh water lake in the world?,1
is mr pibb and pibb xtra the same?,1
is an english staffordshire terrier a pit bull?,1
is there a house at the top of the eiffel tower?,1
can you be retried on a hung jury?,1
do you have to put a return adress on a letter?,1
has any supreme court nominee ever not been confirmed?,1
did michael jordan make the playoffs with the washington wizards?,1
does joey die in the watsons go to birmingham?,1
are nike and under armour the same company?,1
synthesizers can usually be played by means of a keyboard?,1
has there ever been a 5 star general?,1
does a free throw count as a field goal?,1
do they say sorcerer's stone in the movie?,1
does water have a lower index of refraction than air?,1
is the house on cielo drive still there?,1
is it possible to dream in a dream?,1
does a senator have to be a natural born citizen?,1
does the fa cup get you into europe?,1
is the eye of sauron in the books?,1
did the tampa bay lightning ever win the stanley cup?,1
can you turn right on red in idaho?,1
is switzerland a member of the european economic area?,1
was the color orange named after the fruit?,1
is carnage park based on a true story?,1
does the 6 train run express on weekends?,1
was charlie a boy in charlie and lola?,1
is tiananmen square the largest square in the world?,1
is a double check valve the same as a backflow preventer?,1
is there a season 3 of marco polo netflix?,1
can you have dual indian and british citizenship?,1
is lemon juice the same as citric acid?,1
can a two term president run for office again?,1
is a woodchuck and a groundhog the same animal?,1
did michael jordan ever win defensive player of the year?,1
is a donkey and a mule the same?,1
do you have to be born in france to be president?,1
can you have more than 1 kid in china?,1
was finland a part of the soviet union?,1
is there a children's day in america?,1
can we turn right on red light in canada?,1
is it illegal to marry your uncle in the uk?,1
is oops i did it again a remake?,1
does will actually die in me before you?,1
is median of a triangle an angle bisector?,1
do you still have a pulse in a coma?,1
do they still make the big bang theory?,1
are there any original members of lynyrd skynyrd still in the band?,1
are the falcon and the snowman still in prison?,1
do you have to state a reason for divorce?,1
can a state secede from the united states of america?,1
is baby sign language the same as regular sign language?,1
can i buy a gun without a license in south africa?,1
do you need a visa for north cyprus?,1
do xbox 360 games work for xbox 1?,1
was the partridge family based on the cowsills?,1
is all cheese in the united states pasteurized?,1
b) are consumers in australia protected from misleading information?,1
has arkansas lost a game in the cws?,1
is a pentalobe screw the same as torx?,1
is it legal to carry a gun in south africa?,1
do you need a license to carry a concealed weapon in nh?,1
is a doctor of pharmacy a doctorate degree?,1
are there more moves in go than atoms in the universe?,1
is vat the same in all eu countries?,1
is seattle washington the same as washington dc?,1
did lauren bacall sing in to have and to have not?,1
did the movie to kill a mockingbird win any academy awards?,1
do radio waves penetrate the earth's atmosphere?,1
is the iccid the same as the sim card number?,1
is there a salary cap in nfl football?,1
is puerto rico the 51st state of the united states?,1
was the book legend made into a movie?,1
is dna replication part of the central dogma?,1
can you buy alcohol on your 21st birthday in kentucky?,1
has there ever been a speaker of the house from the minority party?,1
can we see both sides of the moon?,1
will there be a season 10 of how i met your mother?,1
is william and mary college an ivy league school?,1
did the word orange come before the fruit?,1
did all radio shacks go out of business?,1
was she the man based on twelfth night?,1
do you have to pay for magnetic hill?,1
does holding a fee simple estate mean that they own the land absolutely?,1
is coronary artery disease and ischemic heart disease the same thing?,1
does disney still have the great movie ride?,1
is there an elevated train in new york?,1
are they making more seasons of criminal minds?,1
has anyone ever hit a homerun in the congressional baseball game?,1
can a foreign born person be vice president?,1
is it possible for fish to rain from the sky?,1
is rise of the tomb raider connected to tomb raider?,1
is there a fee to register to vote?,1
can you get the channel w on freeview?,1
can a parent buy alcohol for their child in wisconsin?,1
is the transit number the same as a routing number?,1
tnt is an example of a high explosive?,1
is there such thing as a rubber tree?,1
is there such a thing as a 1000 dollar bill?,1
has anyone ever hit 2 grand slams in one game?,1
is it legal to shoot camels in australia?,1
is surface pro 3 pen compatible with surface pro 4?,1
did belgium ever win the soccer world cup?,1
is there a zoo in salt lake city?,1
is salazar's revenge the last pirates of the caribbean movie?,1
can male and female dwarf gouramis live together?,1
did they really play music as the titanic sank?,1
do you need a licence to play airsoft?,1
is the world cup trophy kept by the winning team?,1
will warm water freeze quicker than cold water?,1
is land o lakes butter made in land o lakes florida?,1
are the creators of south park from colorado?,1
is it legal to smoke weed in wyoming?,1
are there always 20 horses in kentucky derby?,1
are there going to be more episodes of star vs the forces of evil?,1
is al kaline in the hall of fame?,1
can you lose your right to vote in usa?,1
is maze runner death cure the last movie?,1
does spiderman make his own web in the comics?,1
does the state of colorado have the death penalty?,1
does a former first lady lay in state?,1
man on fire is it based on a true story?,1
are the guardian and the observer the same paper?,1
is there a charlotte north and south carolina?,1
is 9 august a public holiday in sa?,1
is the saturn vue the same as the chevy equinox?,1
is baking power and baking soda the same?,1
can urine have a specific gravity of 1.000?,1
does the new directions win nationals season 3?,1
is the flash coming back for season 4?,1
is it illegal to flash your headlights to warn of police ontario?,1
does jack die in jack and the cuckoo clock heart?,1
does there have to be a return address on an envelope?,1
are timing belts and cam belts the same thing?,1
are there any embassies in new york city?,1
is the fox and the hound a disney movie?,1
is the english channel part of the north sea?,1
are bok choy and pak choi the same?,1
does the dog die in evil dead remake?,1
is the nile river in the united states?,1
is it possible to have a wolf as a pet?,1
does the lost in space robot have a name?,1
can isl teams play in afc champions league?,1
does the vice president live in the white house too?,1
is cross product the same as dot product?,1
will there be a 6th season of once upon a time?,1
does king joffrey die in game of thrones?,1
do you have to move a piece if you touch it in chess?,1
did chevy chase sing you can call me al?,1
can a canadian be president of the united states?,1
can i bring a handgun into new york?,1
is the gulf of mexico considered part of the ocean?,1
is season 5 the last season of the foster?,1
does refractive index vary with colour of light?,1
was the lizzie mcguire movie filmed in italy?,1
does it snow a lot in salt lake city?,1
do horse and donkey belong to the same species?,1
are the articles of confederation part of the constitution?,1
can i eat the green stuff in lobster?,1
will a mossberg 500 stock fit a maverick 88?,1
is your height the same as your arm span?,1
does ozzy sing the theme song for dog the bounty hunter?,1
is rhode island one of the 13 colonies?,1
is there an official release date for last airbender 2?,1
can you block the plate in college baseball?,1
was the greatest showman based on barnum and bailey?,1
is gallaudet the only deaf university in the world?,1
did sydney used to be the capital of australia?,1
was charleston ever the capital of south carolina?,1
can you pot 2 red balls in snooker?,1
is self funded and self insured the same thing?,1
is every diameter of a circle is a chord?,1
mri and mrsi are the same exact thing?,1
does the passion of the christ have subtitles?,1
is thank you for your service based on a true story?,1
does a technical foul count as a personal foul in the nba?,1
is it legal to give your child alcohol in texas?,1
did germany get out of the world cup?,1
is the it crowd filmed in front of a live audience?,1
is a us passport valid if not signed?,1
is time warner the same as time warner cable?,1
does i am number four have a sequel?,1
can it rain and snow at the same time?,1
has any nba player ever won 3 championships with 3 different teams?,1
do you have to follow yellow speed limit signs?,1
is there a border between england and wales?,1
do cats have scent glands on their paws?,1
is there really cowbell in don't fear the reaper?,1
does lori die in the walking dead comics?,1
is cost of capital the same as cost of equity?,1
has the supreme court ever reversed a decision?,1
do presidents get secret service protection for life?,1
can a president make a law without congress?,1
is it illegal to count cards in las vegas?,1
are you related to your brother in law's wife?,1
is the lieutenant governor also a member of the texas house of representatives?,1
does the arctic fox eat the arctic hare?,1
are there still fish in the sea of galilee?,1
does it say separation of church and state in the constitution?,1
are they making season 2 of star crossed?,1
is leatherface a prequel to texas chainsaw massacre?,1
is a fox apart of the cat family?,1
can you drive from the united states to canada?,1
does maddie die at the end of everything everything?,1
is it safe to eat raw rhubarb stalks?,1
has the us ever made it to the world cup final?,1
is woolworths and coles owned by the same company?,1
do they ever show the mother on how i met your mother?,1
does the colorado river run through the grand canyon?,1
can we use stainless steel in induction stove?,1
does kate die in the book my sister's keeper?,1
is single market and common market the same?,1
are holby city and casualty set in the same hospital?,1
is the renaissance the same as the elizabethan era?,1
are there any wolves in the united states?,1
is the hyena part of the dog family?,1
is the letter o used in vin numbers?,1
do all of the stranger things episodes come out at once?,1
does the world cup host country automatically qualify?,1
is it possible to hit a 7 10 split?,1
are there residents in the empire state building?,1
can u get held back in 7th grade?,1
is the movie into the wild a true story?,1
can you take from the bottom in jenga?,1
can a felon serve on jury duty in north carolina?,1
have scotland and ireland ever been at war?,1
menopause is considered the cessation or end of ovulation?,1
is indian tonic water the same as tonic water?,1
can you end an uno game with a wild card?,1
has tampa florida ever had a direct hit from a hurricane?,1
did the actor who played freddy krueger die?,1
are cauliflower and broccoli in the same family?,1
if a function is not one to one does it have an inverse?,1
can i go to andorra with schengen visa?,1
is basic training the same as boot camp?,1
can you buy an opel in the usa?,1
is there another mission impossible after rogue nation?,1
is there such a thing as liver dialysis?,1
is hit and run a criminal offense in canada?,1
did cars have seat belts in the 1950s?,1
is natural balance dog food made in usa?,1
has a team ever been swept in the nba finals?,1
is an autograph the same as a signature?,1
is moment of inertia the same as rotational inertia?,1
is the speaker of the house part of the cabinet?,1
can a us citizen travel to north korea?,1
did red blood cells ever have a nucleus?,1
is it possible to supercharge and turbocharge a car?,1
is the road not taken a narrative poem?,1
does adding salt to water increase its boiling point?,1
is it possible for twins to have separate fathers?,1
can you have dual citizenship in us and korea?,1
is a sheep the same as a lamb?,1
do you have to be a citizen to play on a national soccer team?,1
